datetime,symbol,open,high,low,close,volume
2026-02-19 06:45:00,PEPPERSTONE:EURUSD,1.18013,1.18023,1.18006,1.18013,472.0
2026-02-19 06:50:00,PEPPERSTONE:EURUSD,1.18014,1.18042,1.18004,1.18032,527.0
2026-02-19 06:55:00,PEPPERSTONE:EURUSD,1.18033,1.18033,1.17999,1.18001,566.0
2026-02-19 07:00:00,PEPPERSTONE:EURUSD,1.18,1.18024,1.17986,1.18002,762.0
2026-02-19 07:05:00,PEPPERSTONE:EURUSD,1.18003,1.18033,1.17994,1.18002,712.0
2026-02-19 07:10:00,PEPPERSTONE:EURUSD,1.18001,1.18007,1.17964,1.17966,547.0
2026-02-19 07:15:00,PEPPERSTONE:EURUSD,1.17965,1.17973,1.17919,1.17919,707.0
2026-02-19 07:20:00,PEPPERSTONE:EURUSD,1.17922,1.17938,1.17921,1.1793,524.0
2026-02-19 07:25:00,PEPPERSTONE:EURUSD,1.17931,1.17931,1.179,1.17901,519.0
2026-02-19 07:30:00,PEPPERSTONE:EURUSD,1.17902,1.17914,1.17895,1.1791,611.0
2026-02-19 07:35:00,PEPPERSTONE:EURUSD,1.17912,1.17951,1.17906,1.1793,575.0
2026-02-19 07:40:00,PEPPERSTONE:EURUSD,1.17933,1.17939,1.17921,1.17921,453.0
2026-02-19 07:45:00,PEPPERSTONE:EURUSD,1.17922,1.17933,1.17901,1.17901,501.0
2026-02-19 07:50:00,PEPPERSTONE:EURUSD,1.17902,1.17915,1.179,1.17909,494.0
2026-02-19 07:55:00,PEPPERSTONE:EURUSD,1.17908,1.17908,1.17877,1.1789,469.0
2026-02-19 08:00:00,PEPPERSTONE:EURUSD,1.17888,1.17903,1.17875,1.17884,491.0
2026-02-19 08:05:00,PEPPERSTONE:EURUSD,1.17882,1.17898,1.17877,1.17895,406.0
2026-02-19 08:10:00,PEPPERSTONE:EURUSD,1.17896,1.17905,1.17887,1.17887,567.0
2026-02-19 08:15:00,PEPPERSTONE:EURUSD,1.17886,1.17893,1.17829,1.17831,634.0
2026-02-19 08:20:00,PEPPERSTONE:EURUSD,1.1783,1.17849,1.17825,1.17849,474.0
2026-02-19 08:25:00,PEPPERSTONE:EURUSD,1.17848,1.17848,1.17812,1.17815,546.0
2026-02-19 08:30:00,PEPPERSTONE:EURUSD,1.17814,1.17822,1.17798,1.17809,481.0
2026-02-19 08:35:00,PEPPERSTONE:EURUSD,1.17808,1.17809,1.17768,1.17774,635.0
2026-02-19 08:40:00,PEPPERSTONE:EURUSD,1.17773,1.17788,1.17764,1.17779,636.0
2026-02-19 08:45:00,PEPPERSTONE:EURUSD,1.1778,1.17795,1.17772,1.17788,660.0
2026-02-19 08:50:00,PEPPERSTONE:EURUSD,1.17787,1.17812,1.17785,1.17795,729.0
2026-02-19 08:55:00,PEPPERSTONE:EURUSD,1.17794,1.17809,1.17791,1.17809,656.0
2026-02-19 09:00:00,PEPPERSTONE:EURUSD,1.17807,1.17807,1.17766,1.17788,549.0
2026-02-19 09:05:00,PEPPERSTONE:EURUSD,1.17789,1.17809,1.17776,1.17788,491.0
2026-02-19 09:10:00,PEPPERSTONE:EURUSD,1.17785,1.17785,1.17757,1.17764,621.0
2026-02-19 09:15:00,PEPPERSTONE:EURUSD,1.17765,1.1777,1.17722,1.17745,647.0
2026-02-19 09:20:00,PEPPERSTONE:EURUSD,1.17744,1.17762,1.17722,1.17754,594.0
2026-02-19 09:25:00,PEPPERSTONE:EURUSD,1.17753,1.17759,1.17734,1.17747,448.0
2026-02-19 09:30:00,PEPPERSTONE:EURUSD,1.17746,1.17798,1.1774,1.1779,431.0
2026-02-19 09:35:00,PEPPERSTONE:EURUSD,1.17789,1.1779,1.17713,1.17717,728.0
2026-02-19 09:40:00,PEPPERSTONE:EURUSD,1.17721,1.17744,1.17721,1.17739,528.0
2026-02-19 09:45:00,PEPPERSTONE:EURUSD,1.17736,1.1774,1.17697,1.17699,565.0
2026-02-19 09:50:00,PEPPERSTONE:EURUSD,1.17698,1.177,1.17677,1.17679,639.0
2026-02-19 09:55:00,PEPPERSTONE:EURUSD,1.1768,1.17702,1.17669,1.17696,700.0
2026-02-19 10:00:00,PEPPERSTONE:EURUSD,1.17695,1.17701,1.17612,1.17613,788.0
2026-02-19 10:05:00,PEPPERSTONE:EURUSD,1.17609,1.17619,1.17525,1.17535,945.0
2026-02-19 10:10:00,PEPPERSTONE:EURUSD,1.17537,1.17593,1.17521,1.17589,892.0
2026-02-19 10:15:00,PEPPERSTONE:EURUSD,1.17588,1.17592,1.17555,1.17577,817.0
2026-02-19 10:20:00,PEPPERSTONE:EURUSD,1.17576,1.17607,1.17566,1.17605,683.0
2026-02-19 10:25:00,PEPPERSTONE:EURUSD,1.17604,1.17649,1.17598,1.17603,756.0
2026-02-19 10:30:00,PEPPERSTONE:EURUSD,1.17593,1.17623,1.17536,1.17608,976.0
2026-02-19 10:35:00,PEPPERSTONE:EURUSD,1.17606,1.17622,1.17584,1.17619,814.0
2026-02-19 10:40:00,PEPPERSTONE:EURUSD,1.17619,1.17629,1.17553,1.17567,720.0
2026-02-19 10:45:00,PEPPERSTONE:EURUSD,1.17568,1.17578,1.17515,1.17576,799.0
2026-02-19 10:50:00,PEPPERSTONE:EURUSD,1.17575,1.17621,1.17575,1.17616,879.0
2026-02-19 10:55:00,PEPPERSTONE:EURUSD,1.17614,1.17655,1.17599,1.17654,862.0
2026-02-19 11:00:00,PEPPERSTONE:EURUSD,1.17653,1.17662,1.17548,1.1755,836.0
2026-02-19 11:05:00,PEPPERSTONE:EURUSD,1.17549,1.1757,1.17536,1.17544,881.0
2026-02-19 11:10:00,PEPPERSTONE:EURUSD,1.17543,1.17573,1.17477,1.17486,817.0
2026-02-19 11:15:00,PEPPERSTONE:EURUSD,1.17488,1.17527,1.17477,1.17496,934.0
2026-02-19 11:20:00,PEPPERSTONE:EURUSD,1.17495,1.17495,1.17426,1.17431,903.0
2026-02-19 11:25:00,PEPPERSTONE:EURUSD,1.1743,1.17492,1.17419,1.17488,862.0
2026-02-19 11:30:00,PEPPERSTONE:EURUSD,1.17487,1.17515,1.17455,1.17488,1147.0
2026-02-19 11:35:00,PEPPERSTONE:EURUSD,1.17491,1.17514,1.17448,1.17487,1155.0
2026-02-19 11:40:00,PEPPERSTONE:EURUSD,1.17487,1.17532,1.1746,1.17517,1137.0
2026-02-19 11:45:00,PEPPERSTONE:EURUSD,1.17516,1.17535,1.17453,1.17483,1110.0
2026-02-19 11:50:00,PEPPERSTONE:EURUSD,1.17484,1.17506,1.17461,1.17486,801.0
2026-02-19 11:55:00,PEPPERSTONE:EURUSD,1.17476,1.17529,1.17466,1.17515,843.0
2026-02-19 12:00:00,PEPPERSTONE:EURUSD,1.17519,1.17673,1.17482,1.17616,1311.0
2026-02-19 12:05:00,PEPPERSTONE:EURUSD,1.17616,1.17727,1.17589,1.1769,1373.0
2026-02-19 12:10:00,PEPPERSTONE:EURUSD,1.17691,1.17691,1.17607,1.17623,1213.0
2026-02-19 12:15:00,PEPPERSTONE:EURUSD,1.17624,1.17718,1.17617,1.17692,1314.0
2026-02-19 12:20:00,PEPPERSTONE:EURUSD,1.17695,1.17712,1.17641,1.17643,1096.0
2026-02-19 12:25:00,PEPPERSTONE:EURUSD,1.17642,1.17676,1.1763,1.17651,948.0
2026-02-19 12:30:00,PEPPERSTONE:EURUSD,1.17649,1.17681,1.17634,1.17679,983.0
2026-02-19 12:35:00,PEPPERSTONE:EURUSD,1.1768,1.17683,1.17646,1.17663,893.0
2026-02-19 12:40:00,PEPPERSTONE:EURUSD,1.17662,1.17672,1.17635,1.17644,864.0
2026-02-19 12:45:00,PEPPERSTONE:EURUSD,1.17646,1.17755,1.17641,1.17724,1134.0
2026-02-19 12:50:00,PEPPERSTONE:EURUSD,1.17725,1.1773,1.17644,1.17648,1057.0
2026-02-19 12:55:00,PEPPERSTONE:EURUSD,1.17647,1.17676,1.17608,1.17633,1020.0
2026-02-19 13:00:00,PEPPERSTONE:EURUSD,1.17634,1.17691,1.17623,1.17663,929.0
2026-02-19 13:05:00,PEPPERSTONE:EURUSD,1.17662,1.17668,1.1758,1.17626,982.0
2026-02-19 13:10:00,PEPPERSTONE:EURUSD,1.17625,1.17651,1.17611,1.1764,739.0
2026-02-19 13:15:00,PEPPERSTONE:EURUSD,1.17638,1.17678,1.17626,1.17638,883.0
2026-02-19 13:20:00,PEPPERSTONE:EURUSD,1.17637,1.1767,1.17627,1.17668,607.0
2026-02-19 13:25:00,PEPPERSTONE:EURUSD,1.17667,1.17683,1.17619,1.1764,763.0
2026-02-19 13:30:00,PEPPERSTONE:EURUSD,1.17642,1.17694,1.17641,1.17678,673.0
2026-02-19 13:35:00,PEPPERSTONE:EURUSD,1.17677,1.17708,1.17661,1.17672,623.0
2026-02-19 13:40:00,PEPPERSTONE:EURUSD,1.17671,1.17697,1.17668,1.17673,622.0
2026-02-19 13:45:00,PEPPERSTONE:EURUSD,1.17672,1.17676,1.17644,1.17659,718.0
2026-02-19 13:50:00,PEPPERSTONE:EURUSD,1.1766,1.17665,1.17601,1.17628,887.0
2026-02-19 13:55:00,PEPPERSTONE:EURUSD,1.17629,1.1763,1.17593,1.17614,1055.0
2026-02-19 14:00:00,PEPPERSTONE:EURUSD,1.17615,1.17621,1.17562,1.17569,1019.0
2026-02-19 14:05:00,PEPPERSTONE:EURUSD,1.1757,1.1762,1.17567,1.17604,853.0
2026-02-19 14:10:00,PEPPERSTONE:EURUSD,1.17603,1.17615,1.17584,1.176,542.0
2026-02-19 14:15:00,PEPPERSTONE:EURUSD,1.17601,1.17619,1.17595,1.17619,705.0
2026-02-19 14:20:00,PEPPERSTONE:EURUSD,1.1762,1.17661,1.17619,1.17642,500.0
2026-02-19 14:25:00,PEPPERSTONE:EURUSD,1.17643,1.17661,1.17628,1.17655,595.0
2026-02-19 14:30:00,PEPPERSTONE:EURUSD,1.17659,1.1766,1.17615,1.17641,628.0
2026-02-19 14:35:00,PEPPERSTONE:EURUSD,1.17642,1.17667,1.17637,1.17664,637.0
2026-02-19 14:40:00,PEPPERSTONE:EURUSD,1.1766,1.17671,1.17654,1.17665,620.0
2026-02-19 14:45:00,PEPPERSTONE:EURUSD,1.17667,1.17676,1.17662,1.1767,538.0
2026-02-19 14:50:00,PEPPERSTONE:EURUSD,1.17671,1.17678,1.17648,1.17654,566.0
2026-02-19 14:55:00,PEPPERSTONE:EURUSD,1.17655,1.17679,1.17652,1.1766,431.0
2026-02-19 15:00:00,PEPPERSTONE:EURUSD,1.17661,1.17667,1.17648,1.17658,412.0
2026-02-19 15:05:00,PEPPERSTONE:EURUSD,1.17659,1.17679,1.17658,1.17676,414.0
2026-02-19 15:10:00,PEPPERSTONE:EURUSD,1.17677,1.17709,1.17676,1.17704,499.0
2026-02-19 15:15:00,PEPPERSTONE:EURUSD,1.17705,1.17715,1.17688,1.17701,466.0
2026-02-19 15:20:00,PEPPERSTONE:EURUSD,1.17699,1.17711,1.17682,1.1771,523.0
2026-02-19 15:25:00,PEPPERSTONE:EURUSD,1.1771,1.17718,1.17698,1.17702,653.0
2026-02-19 15:30:00,PEPPERSTONE:EURUSD,1.177,1.17719,1.17692,1.1771,447.0
2026-02-19 15:35:00,PEPPERSTONE:EURUSD,1.17711,1.1772,1.17697,1.17709,332.0
2026-02-19 15:40:00,PEPPERSTONE:EURUSD,1.1771,1.1774,1.1771,1.17727,555.0
2026-02-19 15:45:00,PEPPERSTONE:EURUSD,1.17725,1.17741,1.17722,1.17739,441.0
2026-02-19 15:50:00,PEPPERSTONE:EURUSD,1.17737,1.17741,1.17727,1.17733,372.0
2026-02-19 15:55:00,PEPPERSTONE:EURUSD,1.17734,1.17735,1.17678,1.17684,738.0
2026-02-19 16:00:00,PEPPERSTONE:EURUSD,1.17689,1.17713,1.1768,1.17699,770.0
2026-02-19 16:05:00,PEPPERSTONE:EURUSD,1.17698,1.17708,1.17684,1.17707,347.0
2026-02-19 16:10:00,PEPPERSTONE:EURUSD,1.17706,1.1772,1.17685,1.17688,569.0
2026-02-19 16:15:00,PEPPERSTONE:EURUSD,1.17687,1.17714,1.17658,1.17698,471.0
2026-02-19 16:20:00,PEPPERSTONE:EURUSD,1.17698,1.17704,1.17673,1.1768,352.0
2026-02-19 16:25:00,PEPPERSTONE:EURUSD,1.17678,1.17684,1.17664,1.17683,451.0
2026-02-19 16:30:00,PEPPERSTONE:EURUSD,1.17684,1.17695,1.17676,1.17683,417.0
2026-02-19 16:35:00,PEPPERSTONE:EURUSD,1.17681,1.17684,1.176,1.17604,564.0
2026-02-19 16:40:00,PEPPERSTONE:EURUSD,1.17603,1.17646,1.17593,1.17639,589.0
2026-02-19 16:45:00,PEPPERSTONE:EURUSD,1.17641,1.17642,1.17622,1.17634,424.0
2026-02-19 16:50:00,PEPPERSTONE:EURUSD,1.17633,1.1766,1.17632,1.17637,315.0
2026-02-19 16:55:00,PEPPERSTONE:EURUSD,1.17638,1.17649,1.17624,1.1764,555.0
2026-02-19 17:00:00,PEPPERSTONE:EURUSD,1.17638,1.1768,1.17632,1.17667,521.0
2026-02-19 17:05:00,PEPPERSTONE:EURUSD,1.17666,1.17681,1.17666,1.17681,393.0
2026-02-19 17:10:00,PEPPERSTONE:EURUSD,1.1768,1.17684,1.17661,1.17662,460.0
2026-02-19 17:15:00,PEPPERSTONE:EURUSD,1.17664,1.17665,1.17643,1.17658,494.0
2026-02-19 17:20:00,PEPPERSTONE:EURUSD,1.17657,1.17674,1.1764,1.17659,327.0
2026-02-19 17:25:00,PEPPERSTONE:EURUSD,1.1766,1.17664,1.17649,1.17661,250.0
2026-02-19 17:30:00,PEPPERSTONE:EURUSD,1.1766,1.17665,1.17653,1.17653,322.0
2026-02-19 17:35:00,PEPPERSTONE:EURUSD,1.17652,1.1766,1.17636,1.17658,340.0
2026-02-19 17:40:00,PEPPERSTONE:EURUSD,1.17656,1.17666,1.17648,1.17662,269.0
2026-02-19 17:45:00,PEPPERSTONE:EURUSD,1.17661,1.1768,1.17659,1.17679,301.0
2026-02-19 17:50:00,PEPPERSTONE:EURUSD,1.17678,1.17687,1.17669,1.17686,302.0
2026-02-19 17:55:00,PEPPERSTONE:EURUSD,1.17687,1.17689,1.17669,1.17689,309.0
2026-02-19 18:00:00,PEPPERSTONE:EURUSD,1.17688,1.17701,1.17679,1.17698,278.0
2026-02-19 18:05:00,PEPPERSTONE:EURUSD,1.17699,1.17705,1.17692,1.17694,224.0
2026-02-19 18:10:00,PEPPERSTONE:EURUSD,1.17695,1.1771,1.17693,1.17709,150.0
2026-02-19 18:15:00,PEPPERSTONE:EURUSD,1.17709,1.17731,1.17708,1.17725,293.0
2026-02-19 18:20:00,PEPPERSTONE:EURUSD,1.17724,1.17741,1.17717,1.17738,304.0
2026-02-19 18:25:00,PEPPERSTONE:EURUSD,1.17737,1.1774,1.17718,1.17726,243.0
2026-02-19 18:30:00,PEPPERSTONE:EURUSD,1.17726,1.17776,1.17726,1.17765,371.0
2026-02-19 18:35:00,PEPPERSTONE:EURUSD,1.17762,1.17773,1.17759,1.17764,307.0
2026-02-19 18:40:00,PEPPERSTONE:EURUSD,1.17762,1.17772,1.17749,1.1777,239.0
2026-02-19 18:45:00,PEPPERSTONE:EURUSD,1.1777,1.17783,1.17767,1.17774,217.0
2026-02-19 18:50:00,PEPPERSTONE:EURUSD,1.17774,1.17782,1.17753,1.17753,328.0
2026-02-19 18:55:00,PEPPERSTONE:EURUSD,1.17754,1.17758,1.17704,1.17713,588.0
2026-02-19 19:00:00,PEPPERSTONE:EURUSD,1.17681,1.17685,1.17675,1.17684,42.0
2026-02-19 19:05:00,PEPPERSTONE:EURUSD,1.17685,1.1769,1.17683,1.17688,33.0
2026-02-19 19:10:00,PEPPERSTONE:EURUSD,1.17689,1.1769,1.17687,1.17689,50.0
2026-02-19 19:15:00,PEPPERSTONE:EURUSD,1.17693,1.17711,1.17691,1.17711,140.0
2026-02-19 19:20:00,PEPPERSTONE:EURUSD,1.17711,1.17715,1.17709,1.17714,61.0
2026-02-19 19:25:00,PEPPERSTONE:EURUSD,1.17713,1.17718,1.17709,1.1771,95.0
2026-02-19 19:30:00,PEPPERSTONE:EURUSD,1.17711,1.17719,1.1771,1.17716,64.0
2026-02-19 19:35:00,PEPPERSTONE:EURUSD,1.17717,1.17718,1.17712,1.17716,127.0
2026-02-19 19:40:00,PEPPERSTONE:EURUSD,1.17717,1.17735,1.17717,1.17725,106.0
2026-02-19 19:45:00,PEPPERSTONE:EURUSD,1.17725,1.17729,1.17713,1.17718,127.0
2026-02-19 19:50:00,PEPPERSTONE:EURUSD,1.17717,1.17717,1.17708,1.1771,60.0
2026-02-19 19:55:00,PEPPERSTONE:EURUSD,1.17711,1.17714,1.1771,1.17713,56.0
2026-02-19 20:00:00,PEPPERSTONE:EURUSD,1.17713,1.17759,1.17713,1.17756,397.0
2026-02-19 20:05:00,PEPPERSTONE:EURUSD,1.17756,1.17758,1.17739,1.17745,254.0
2026-02-19 20:10:00,PEPPERSTONE:EURUSD,1.17746,1.17759,1.1774,1.17745,344.0
2026-02-19 20:15:00,PEPPERSTONE:EURUSD,1.17744,1.1775,1.17742,1.17747,190.0
2026-02-19 20:20:00,PEPPERSTONE:EURUSD,1.17745,1.17748,1.17734,1.17739,318.0
2026-02-19 20:25:00,PEPPERSTONE:EURUSD,1.17737,1.1774,1.17724,1.17728,342.0
2026-02-19 20:30:00,PEPPERSTONE:EURUSD,1.17727,1.17728,1.17707,1.17708,210.0
2026-02-19 20:35:00,PEPPERSTONE:EURUSD,1.17708,1.17714,1.17702,1.17708,282.0
2026-02-19 20:40:00,PEPPERSTONE:EURUSD,1.17707,1.17712,1.17696,1.17699,301.0
2026-02-19 20:45:00,PEPPERSTONE:EURUSD,1.177,1.17706,1.17693,1.17699,270.0
2026-02-19 20:50:00,PEPPERSTONE:EURUSD,1.177,1.17701,1.17682,1.17693,276.0
2026-02-19 20:55:00,PEPPERSTONE:EURUSD,1.17694,1.17694,1.17683,1.17684,202.0
2026-02-19 21:00:00,PEPPERSTONE:EURUSD,1.17686,1.17713,1.17666,1.17704,463.0
2026-02-19 21:05:00,PEPPERSTONE:EURUSD,1.17703,1.17704,1.17679,1.17686,199.0
2026-02-19 21:10:00,PEPPERSTONE:EURUSD,1.17685,1.17686,1.17672,1.17674,287.0
2026-02-19 21:15:00,PEPPERSTONE:EURUSD,1.17675,1.17681,1.1767,1.17674,269.0
2026-02-19 21:20:00,PEPPERSTONE:EURUSD,1.17675,1.17686,1.17669,1.17686,304.0
2026-02-19 21:25:00,PEPPERSTONE:EURUSD,1.17685,1.17697,1.17679,1.17684,324.0
2026-02-19 21:30:00,PEPPERSTONE:EURUSD,1.17685,1.17696,1.17671,1.17672,341.0
2026-02-19 21:35:00,PEPPERSTONE:EURUSD,1.17673,1.17684,1.1767,1.1767,261.0
2026-02-19 21:40:00,PEPPERSTONE:EURUSD,1.17671,1.17687,1.17668,1.17685,230.0
2026-02-19 21:45:00,PEPPERSTONE:EURUSD,1.17684,1.17697,1.17678,1.17683,375.0
2026-02-19 21:50:00,PEPPERSTONE:EURUSD,1.17684,1.17724,1.17678,1.17689,661.0
2026-02-19 21:55:00,PEPPERSTONE:EURUSD,1.17692,1.1772,1.17688,1.17706,608.0
2026-02-19 22:00:00,PEPPERSTONE:EURUSD,1.17702,1.17716,1.17688,1.17713,670.0
2026-02-19 22:05:00,PEPPERSTONE:EURUSD,1.17712,1.17713,1.17678,1.1768,584.0
2026-02-19 22:10:00,PEPPERSTONE:EURUSD,1.17682,1.1769,1.17659,1.17665,476.0
2026-02-19 22:15:00,PEPPERSTONE:EURUSD,1.17666,1.1769,1.17652,1.17663,637.0
2026-02-19 22:20:00,PEPPERSTONE:EURUSD,1.17666,1.17667,1.17641,1.17643,643.0
2026-02-19 22:25:00,PEPPERSTONE:EURUSD,1.17645,1.17648,1.17611,1.17631,615.0
2026-02-19 22:30:00,PEPPERSTONE:EURUSD,1.17632,1.17635,1.17593,1.17607,750.0
2026-02-19 22:35:00,PEPPERSTONE:EURUSD,1.17608,1.1761,1.1759,1.17601,565.0
2026-02-19 22:40:00,PEPPERSTONE:EURUSD,1.176,1.17612,1.17563,1.17579,454.0
2026-02-19 22:45:00,PEPPERSTONE:EURUSD,1.1758,1.1758,1.17553,1.17567,881.0
2026-02-19 22:50:00,PEPPERSTONE:EURUSD,1.17565,1.17591,1.1756,1.17589,775.0
2026-02-19 22:55:00,PEPPERSTONE:EURUSD,1.1759,1.17599,1.17581,1.17589,465.0
2026-02-19 23:00:00,PEPPERSTONE:EURUSD,1.1759,1.17599,1.17567,1.17578,596.0
2026-02-19 23:05:00,PEPPERSTONE:EURUSD,1.17579,1.17594,1.17561,1.17567,659.0
2026-02-19 23:10:00,PEPPERSTONE:EURUSD,1.17566,1.17584,1.17557,1.1758,456.0
2026-02-19 23:15:00,PEPPERSTONE:EURUSD,1.17583,1.17584,1.17557,1.17574,578.0
2026-02-19 23:20:00,PEPPERSTONE:EURUSD,1.17575,1.17585,1.17556,1.17574,466.0
2026-02-19 23:25:00,PEPPERSTONE:EURUSD,1.17573,1.17573,1.17555,1.17564,410.0
2026-02-19 23:30:00,PEPPERSTONE:EURUSD,1.17568,1.17576,1.17556,1.1756,301.0
2026-02-19 23:35:00,PEPPERSTONE:EURUSD,1.17561,1.17567,1.17555,1.1756,409.0
2026-02-19 23:40:00,PEPPERSTONE:EURUSD,1.17559,1.17565,1.17552,1.17554,463.0
2026-02-19 23:45:00,PEPPERSTONE:EURUSD,1.17553,1.17555,1.17539,1.17548,473.0
2026-02-19 23:50:00,PEPPERSTONE:EURUSD,1.17549,1.17558,1.17547,1.17554,390.0
2026-02-19 23:55:00,PEPPERSTONE:EURUSD,1.17555,1.17561,1.17544,1.17545,481.0
2026-02-20 00:00:00,PEPPERSTONE:EURUSD,1.17547,1.1758,1.17546,1.17575,343.0
2026-02-20 00:05:00,PEPPERSTONE:EURUSD,1.17576,1.17582,1.17569,1.17579,406.0
2026-02-20 00:10:00,PEPPERSTONE:EURUSD,1.17578,1.17586,1.1757,1.1758,254.0
2026-02-20 00:15:00,PEPPERSTONE:EURUSD,1.17581,1.1759,1.17574,1.17581,265.0
2026-02-20 00:20:00,PEPPERSTONE:EURUSD,1.1758,1.17585,1.17566,1.17571,167.0
2026-02-20 00:25:00,PEPPERSTONE:EURUSD,1.1757,1.17571,1.17548,1.17554,237.0
2026-02-20 00:30:00,PEPPERSTONE:EURUSD,1.17555,1.17562,1.1755,1.17554,266.0
2026-02-20 00:35:00,PEPPERSTONE:EURUSD,1.17555,1.17569,1.17553,1.17564,222.0
2026-02-20 00:40:00,PEPPERSTONE:EURUSD,1.17563,1.17575,1.17556,1.17564,321.0
2026-02-20 00:45:00,PEPPERSTONE:EURUSD,1.17564,1.17585,1.17563,1.17577,259.0
2026-02-20 00:50:00,PEPPERSTONE:EURUSD,1.17578,1.17586,1.17575,1.17582,333.0
2026-02-20 00:55:00,PEPPERSTONE:EURUSD,1.17581,1.17587,1.17567,1.17567,375.0
2026-02-20 01:00:00,PEPPERSTONE:EURUSD,1.17568,1.17588,1.17568,1.17587,403.0
2026-02-20 01:05:00,PEPPERSTONE:EURUSD,1.17586,1.17597,1.17584,1.17587,243.0
2026-02-20 01:10:00,PEPPERSTONE:EURUSD,1.17586,1.17594,1.17577,1.1759,380.0
2026-02-20 01:15:00,PEPPERSTONE:EURUSD,1.17593,1.17597,1.17584,1.17589,367.0
2026-02-20 01:20:00,PEPPERSTONE:EURUSD,1.1759,1.1759,1.1758,1.17584,213.0
2026-02-20 01:25:00,PEPPERSTONE:EURUSD,1.17583,1.17595,1.17576,1.17578,266.0
2026-02-20 01:30:00,PEPPERSTONE:EURUSD,1.17577,1.17581,1.17544,1.17546,388.0
2026-02-20 01:35:00,PEPPERSTONE:EURUSD,1.17548,1.17549,1.17537,1.1754,298.0
2026-02-20 01:40:00,PEPPERSTONE:EURUSD,1.17538,1.17549,1.17536,1.17547,309.0
2026-02-20 01:45:00,PEPPERSTONE:EURUSD,1.17548,1.17551,1.17536,1.17539,277.0
2026-02-20 01:50:00,PEPPERSTONE:EURUSD,1.17536,1.17545,1.17528,1.17545,233.0
2026-02-20 01:55:00,PEPPERSTONE:EURUSD,1.17544,1.17545,1.17525,1.17532,247.0
2026-02-20 02:00:00,PEPPERSTONE:EURUSD,1.17531,1.17546,1.1753,1.17539,306.0
2026-02-20 02:05:00,PEPPERSTONE:EURUSD,1.17538,1.17539,1.17504,1.17512,262.0
2026-02-20 02:10:00,PEPPERSTONE:EURUSD,1.17513,1.17532,1.1751,1.17522,231.0
2026-02-20 02:15:00,PEPPERSTONE:EURUSD,1.17523,1.1753,1.1752,1.17525,320.0
2026-02-20 02:20:00,PEPPERSTONE:EURUSD,1.17529,1.17555,1.17528,1.17553,412.0
2026-02-20 02:25:00,PEPPERSTONE:EURUSD,1.17552,1.1756,1.17535,1.17544,515.0
2026-02-20 02:30:00,PEPPERSTONE:EURUSD,1.17543,1.17551,1.17517,1.17528,270.0
2026-02-20 02:35:00,PEPPERSTONE:EURUSD,1.17529,1.17531,1.17513,1.17518,356.0
2026-02-20 02:40:00,PEPPERSTONE:EURUSD,1.17518,1.17535,1.17516,1.17524,365.0
2026-02-20 02:45:00,PEPPERSTONE:EURUSD,1.17525,1.17527,1.17502,1.17514,467.0
2026-02-20 02:50:00,PEPPERSTONE:EURUSD,1.17512,1.17558,1.17508,1.17554,414.0
2026-02-20 02:55:00,PEPPERSTONE:EURUSD,1.17555,1.17571,1.17543,1.17555,496.0
2026-02-20 03:00:00,PEPPERSTONE:EURUSD,1.17554,1.17561,1.17526,1.17529,498.0
2026-02-20 03:05:00,PEPPERSTONE:EURUSD,1.17528,1.17558,1.17526,1.1755,430.0
2026-02-20 03:10:00,PEPPERSTONE:EURUSD,1.17549,1.17563,1.17527,1.17528,428.0
2026-02-20 03:15:00,PEPPERSTONE:EURUSD,1.17529,1.17549,1.17527,1.17536,423.0
2026-02-20 03:20:00,PEPPERSTONE:EURUSD,1.17535,1.17547,1.17532,1.17543,452.0
2026-02-20 03:25:00,PEPPERSTONE:EURUSD,1.17544,1.17555,1.17539,1.17543,494.0
2026-02-20 03:30:00,PEPPERSTONE:EURUSD,1.17544,1.1755,1.17535,1.17542,358.0
2026-02-20 03:35:00,PEPPERSTONE:EURUSD,1.17538,1.1756,1.17527,1.17533,428.0
2026-02-20 03:40:00,PEPPERSTONE:EURUSD,1.17534,1.17543,1.17531,1.17538,320.0
2026-02-20 03:45:00,PEPPERSTONE:EURUSD,1.17539,1.17547,1.17528,1.1753,436.0
2026-02-20 03:50:00,PEPPERSTONE:EURUSD,1.17531,1.17566,1.17515,1.1756,359.0
2026-02-20 03:55:00,PEPPERSTONE:EURUSD,1.17559,1.17568,1.17552,1.17552,336.0
2026-02-20 04:00:00,PEPPERSTONE:EURUSD,1.17573,1.17577,1.17546,1.17576,847.0
2026-02-20 04:05:00,PEPPERSTONE:EURUSD,1.17574,1.17606,1.17561,1.17602,574.0
2026-02-20 04:10:00,PEPPERSTONE:EURUSD,1.17601,1.17616,1.17583,1.17615,650.0
2026-02-20 04:15:00,PEPPERSTONE:EURUSD,1.17614,1.17625,1.17604,1.17604,518.0
2026-02-20 04:20:00,PEPPERSTONE:EURUSD,1.17603,1.17608,1.17587,1.17604,332.0
2026-02-20 04:25:00,PEPPERSTONE:EURUSD,1.17607,1.1761,1.17583,1.17584,372.0
2026-02-20 04:30:00,PEPPERSTONE:EURUSD,1.17583,1.17604,1.17575,1.17604,447.0
2026-02-20 04:35:00,PEPPERSTONE:EURUSD,1.17606,1.17626,1.17592,1.17607,465.0
